ID,Service,Voice,Input Set,Language,Text,Text Length,Latency (s)
4994779803943413823,Eleven Labs,Adam,emojis,cmn-CN,🚨👀🚚🥇📦👇,6,1.17
474845430051847865,Eleven Labs,Adam,formatted,en-US,"We met with 4 stakeholders from Grand Island Express yesterday. Good meeting. They're engaged. Huge potential to improve their predicability of delivery and save them time in what currently requires lots of phone calls and emails between dispatcher and driver. Takeaways:
 - The Fleet Manager is the person we are optimizing for.
 - They stand the most to gain from a voice messaging solution where they can have active 1-1 conversations with 50+ drivers in a single day to coordinate receipt timelines and re-route as necessary.
 - There are some language barriers which we can solve partially with translated transcripts (today) and fully with audio2audio translations in the future
 - This workflow has direct and indirect bottom line potential: cost savings vs the translation service they use today, greater predictability for customers = improved reputation and bookings, potential to deliver faster and limit driver downtime because they can more readily predict delivery timelines and solve for receivership and backhaul implications",1041,13.33
2073907287865561782,Eleven Labs,Adam,formatted,es-ES,"Ayer nos reunimos con 4 partes interesadas de Grand Island Express. Buena reunión. Están comprometidos. Enorme potencial para mejorar su previsibilidad de entrega y ahorrarles tiempo en lo que actualmente requiere muchas llamadas telefónicas y correos electrónicos entre el despachador y el conductor. Conclusiones:
 - El administrador de flota es la persona para la que estamos optimizando.
 - Son los que más pueden ganar con una solución de mensajería de voz donde pueden tener conversaciones individuales activas con más de 50 conductores en un solo día para coordinar los plazos de recepción y desviar la ruta según sea necesario.
 - Existen algunas barreras del idioma que podemos resolver parcialmente con transcripciones traducidas (hoy) y completamente con traducciones audio2audio en el futuro.
 - Este flujo de trabajo tiene potencial directo e indirecto: ahorro de costos en comparación con el servicio de traducción que utilizan hoy, mayor previsibilidad para los clientes. = reputación y reservas mejoradas, potencial para realizar entregas más rápido y limitar el tiempo de inactividad de los conductores porque pueden predecir más fácilmente los plazos de entrega y resolver las implicaciones de la administración judicial y el backhaul",1252,15.1
2073907287865561782,Eleven Labs,Adam,formatted,es-MX,"Ayer nos reunimos con 4 partes interesadas de Grand Island Express. Buena reunión. Están comprometidos. Enorme potencial para mejorar su previsibilidad de entrega y ahorrarles tiempo en lo que actualmente requiere muchas llamadas telefónicas y correos electrónicos entre el despachador y el conductor. Conclusiones:
 - El administrador de flota es la persona para la que estamos optimizando.
 - Son los que más pueden ganar con una solución de mensajería de voz donde pueden tener conversaciones individuales activas con más de 50 conductores en un solo día para coordinar los plazos de recepción y desviar la ruta según sea necesario.
 - Existen algunas barreras del idioma que podemos resolver parcialmente con transcripciones traducidas (hoy) y completamente con traducciones audio2audio en el futuro.
 - Este flujo de trabajo tiene potencial directo e indirecto: ahorro de costos en comparación con el servicio de traducción que utilizan hoy, mayor previsibilidad para los clientes. = reputación y reservas mejoradas, potencial para realizar entregas más rápido y limitar el tiempo de inactividad de los conductores porque pueden predecir más fácilmente los plazos de entrega y resolver las implicaciones de la administración judicial y el backhaul",1252,15.58
5763569522157409363,Eleven Labs,Adam,formatted,pt-PT,"Ontem nos reunimos com 4 partes interessadas da Grand Island Express. Bom encontro. Eles estão noivos. Enorme potencial para melhorar a previsibilidade de entrega e economizar tempo no que atualmente exige muitos telefonemas e e-mails entre o despachante e o motorista. Conclusões:
 - O Gerente de Frota é a pessoa para quem estamos otimizando.
 - Eles têm mais a ganhar com uma solução de mensagens de voz onde podem ter conversas individuais ativas com mais de 50 motoristas em um único dia para coordenar os cronogramas de recebimento e redirecionar conforme necessário.
 - Existem algumas barreiras linguísticas que podemos resolver parcialmente com transcrições traduzidas (hoje) e totalmente com traduções audio2audio no futuro
 - Este fluxo de trabalho tem potencial direto e indireto de resultados: economia de custos em comparação com o serviço de tradução que utilizam hoje, maior previsibilidade para os clientes = melhor reputação e reservas, potencial para entregar mais rapidamente e limitar o tempo de inatividade do motorista porque eles podem prever mais prontamente os prazos de entrega e resolver implicações de recuperação judicial e backhaul",1162,15.01
5927783709130212038,Eleven Labs,Adam,formatted,fr-FR,"Nous avons rencontré hier 4 parties prenantes de Grand Island Express. Bonne rencontre. Ils sont fiancés. Un énorme potentiel pour améliorer leur prévisibilité de livraison et leur faire gagner du temps dans ce qui nécessite actuellement de nombreux appels téléphoniques et e-mails entre le répartiteur et le chauffeur. À retenir :
 - Le gestionnaire de flotte est la personne pour laquelle nous optimisons.
 - Ce sont eux qui ont le plus à gagner d'une solution de messagerie vocale qui leur permet d'avoir des conversations actives en tête-à-tête avec plus de 50 chauffeurs en une seule journée pour coordonner les délais de réception et réacheminer si nécessaire.
 - Il existe certaines barrières linguistiques que nous pouvons résoudre partiellement avec des transcriptions traduites (aujourd'hui) et entièrement avec des traductions audio-audio à l'avenir.
 - Ce flux de travail a un potentiel de résultat direct et indirect : économies de coûts par rapport au service de traduction qu'ils utilisent aujourd'hui, plus grande prévisibilité pour les clients. = amélioration de la réputation et des réservations, possibilité de livrer plus rapidement et de limiter les temps d'arrêt des chauffeurs, car ils peuvent plus facilement prédire les délais de livraison et résoudre les implications en matière de mise sous séquestre et de transport.",1344,17.33
5927783709130212038,Eleven Labs,Adam,formatted,fr-CA,"Nous avons rencontré hier 4 parties prenantes de Grand Island Express. Bonne rencontre. Ils sont fiancés. Un énorme potentiel pour améliorer leur prévisibilité de livraison et leur faire gagner du temps dans ce qui nécessite actuellement de nombreux appels téléphoniques et e-mails entre le répartiteur et le chauffeur. À retenir :
 - Le gestionnaire de flotte est la personne pour laquelle nous optimisons.
 - Ce sont eux qui ont le plus à gagner d'une solution de messagerie vocale qui leur permet d'avoir des conversations actives en tête-à-tête avec plus de 50 chauffeurs en une seule journée pour coordonner les délais de réception et réacheminer si nécessaire.
 - Il existe certaines barrières linguistiques que nous pouvons résoudre partiellement avec des transcriptions traduites (aujourd'hui) et entièrement avec des traductions audio-audio à l'avenir.
 - Ce flux de travail a un potentiel de résultat direct et indirect : économies de coûts par rapport au service de traduction qu'ils utilisent aujourd'hui, plus grande prévisibilité pour les clients. = amélioration de la réputation et des réservations, possibilité de livrer plus rapidement et de limiter les temps d'arrêt des chauffeurs, car ils peuvent plus facilement prédire les délais de livraison et résoudre les implications en matière de mise sous séquestre et de transport.",1344,16.59
6814463077747204403,Eleven Labs,Adam,formatted,TL,"Nakipagpulong kami sa 4 na stakeholder mula sa Grand Island Express kahapon. Magandang pagpupulong. engaged na sila. Malaking potensyal na mapabuti ang kanilang predicability ng paghahatid at makatipid sa kanila ng oras sa kasalukuyang nangangailangan ng maraming tawag sa telepono at email sa pagitan ng dispatcher at driver. Takeaways:
 - Ang Fleet Manager ay ang taong ino-optimize namin.
 - Pinakamahusay silang makamit mula sa isang voice messaging solution kung saan maaari silang magkaroon ng aktibong 1-1 na pag-uusap sa 50+ na driver sa isang araw upang i-coordinate ang mga timeline ng resibo at muling ruta kung kinakailangan.
 - Mayroong ilang mga hadlang sa wika na bahagyang malulutas namin gamit ang mga isinaling transcript (ngayon) at ganap na may mga pagsasalin ng audio2audio sa hinaharap
 - Ang daloy ng trabaho na ito ay may direkta at hindi direktang potensyal na pang-ibabaw: makatipid sa gastos kumpara sa serbisyo ng pagsasalin na ginagamit nila ngayon, mas mahuhulaan para sa mga customer = pinahusay na reputasyon at mga booking, potensyal na makapaghatid ng mas mabilis at limitahan ang downtime ng driver dahil mas madali nilang mahulaan ang mga timeline ng paghahatid at malutas ang mga implikasyon ng receivership at backhaul",1256,17.41
7090241191231334878,Eleven Labs,JP,simple,en-US,Hello. how are you?,19,3.48
6017931228166956981,Eleven Labs,JP,simple,en-US,The quick brown fox jumps over the lazy dog.,44,1.24
1445931936477132835,Eleven Labs,JP,simple,en-US,Peter Piper picked a pack of pickled peppers.,45,1.06
2363774958913510860,Eleven Labs,JP,simple,es-ES,Hola. ¿Cómo estás?,18,2.43
3543801230667009398,Eleven Labs,JP,simple,es-ES,El rápido zorro marrón salta sobre el perro perezoso.,53,1.23
4951663996028859758,Eleven Labs,JP,simple,es-ES,Peter Piper eligió un paquete de pimientos encurtidos.,54,1.7
2363774958913510860,Eleven Labs,JP,simple,es-MX,Hola. ¿Cómo estás?,18,1.15
3543801230667009398,Eleven Labs,JP,simple,es-MX,El rápido zorro marrón salta sobre el perro perezoso.,53,2.0
7660756497720677093,Eleven Labs,JP,simple,es-MX,Peter Piper recogió un paquete de pimientos encurtidos.,55,2.24
8975966254632826870,Eleven Labs,JP,simple,pt-PT,Olá. Como você está?,20,1.02
7133478270238581173,Eleven Labs,JP,simple,pt-PT,A rápida raposa marrom pula sobre o cachorro preguiçoso.,56,1.74
2895091704106265892,Eleven Labs,JP,simple,pt-PT,Peter Piper pegou um pacote de pimentos em conserva.,52,1.18
348140451800963192,Eleven Labs,JP,simple,fr-FR,Bonjour. Comment allez-vous ?,29,0.98
2182246990019131376,Eleven Labs,JP,simple,fr-FR,Le rapide renard brun saute par-dessus le chien paresseux.,58,3.15
520299597045928953,Eleven Labs,JP,simple,fr-FR,Peter Piper a cueilli un paquet de poivrons marinés.,52,1.18
348140451800963192,Eleven Labs,JP,simple,fr-CA,Bonjour. Comment allez-vous ?,29,1.07
295409032958935205,Eleven Labs,JP,simple,fr-CA,Le renard brun saute par-dessus le chien paresseux.,51,1.13
520299597045928953,Eleven Labs,JP,simple,fr-CA,Peter Piper a cueilli un paquet de poivrons marinés.,52,1.17
8046736033956601399,Eleven Labs,JP,simple,TL,Kumusta. Kumusta ka?,20,0.88
2626020724336150377,Eleven Labs,JP,simple,TL,Tumalon ang mabilis na kayumanggi na lobos sa tamad na aso.,59,1.49
3347933145385072469,Eleven Labs,JP,simple,TL,Pumili ni Peter Piper ng isang pakete ng mga inakado na paminta.,64,3.33
8780751325041018587,Eleven Labs,JP,simple,cmn-CN,你好你好嗎,5,0.87
983242306493302243,Eleven Labs,JP,simple,cmn-CN,快速的棕色狐狸跳過懶狗。,12,1.07
2503331200943565600,Eleven Labs,JP,simple,cmn-CN,彼得·派珀摘了一包醃辣椒。,13,1.07
7449420206154507742,Eleven Labs,JP,punctuation,en-US,What is your estimated time of arival?,38,1.62
2026682791406636845,Eleven Labs,JP,punctuation,en-US,What is your estimated time of arival?!,39,1.0
157394428301323539,Eleven Labs,JP,punctuation,en-US,What is your estimated time of arival!,38,1.38
840287877054964458,Eleven Labs,JP,punctuation,en-US,WHAT IS YOUR ESTIMATED TIME OF ARIVIAL,38,2.1
6883277129872866734,Eleven Labs,JP,punctuation,es-ES,¿Cuál es su hora estimada de llegada?,37,3.17
6479550081417540275,Eleven Labs,JP,punctuation,es-ES,¡Cuál es su hora estimada de llegada?,37,1.83
5946089336234922264,Eleven Labs,JP,punctuation,es-ES,¡Cuál es su hora estimada de llegada!,37,1.53
6797934703761301747,Eleven Labs,JP,punctuation,es-ES,CUÁL ES SU HORA ESTIMADA DE LLEGADA,35,1.14
6883277129872866734,Eleven Labs,JP,punctuation,es-MX,¿Cuál es su hora estimada de llegada?,37,2.4
6479550081417540275,Eleven Labs,JP,punctuation,es-MX,¡Cuál es su hora estimada de llegada?,37,1.2
5946089336234922264,Eleven Labs,JP,punctuation,es-MX,¡Cuál es su hora estimada de llegada!,37,1.26
6797934703761301747,Eleven Labs,JP,punctuation,es-MX,CUÁL ES SU HORA ESTIMADA DE LLEGADA,35,1.15
8521670401769656776,Eleven Labs,JP,punctuation,pt-PT,Qual é a sua hora estimada de chegada?,38,1.86
1370805026332763735,Eleven Labs,JP,punctuation,pt-PT,Qual é a sua hora estimada de chegada?!,39,1.06
9177791347172876534,Eleven Labs,JP,punctuation,pt-PT,Qual é a sua hora estimada de chegada!,38,1.05
8603828557681430517,Eleven Labs,JP,punctuation,pt-PT,QUAL É A SUA HORA ESTIMADA DE CHEGADA,37,1.81
4437493512745477672,Eleven Labs,JP,punctuation,fr-FR,Quelle est votre heure d'arrivée estimée ?,42,1.24
8417700075331621511,Eleven Labs,JP,punctuation,fr-FR,Quelle est votre heure d'arrivée estimée !,42,1.83
2233137158647093613,Eleven Labs,JP,punctuation,fr-FR,Quelle est votre heure d'arrivée estimée ?!,43,3.01
2919756236038347948,Eleven Labs,JP,punctuation,fr-FR,QUELLE EST VOTRE HEURE D'ARRIVÉE ESTIMÉE,40,5.15
1250226923351001324,Eleven Labs,JP,punctuation,fr-CA,Quelle est votre heure d'arrivée prévue ?,41,1.12
6797482348415362891,Eleven Labs,JP,punctuation,fr-CA,Quelle est votre heure d'arrivée prévue ?!,42,1.06
5733667473583530483,Eleven Labs,JP,punctuation,fr-CA,Quelle est votre heure d'arrivée prévue !,41,2.66
3262809642217610535,Eleven Labs,JP,punctuation,fr-CA,QUELLE EST VOTRE HEURE D'ARRIVÉE PRÉVUE,39,1.41
9047422701672643251,Eleven Labs,JP,punctuation,TL,Ano ang iyong tinatayang oras ng pagdating?,43,1.97
4564308809817050081,Eleven Labs,JP,punctuation,TL,Ano ang iyong tinatayang oras ng pagdating?!,44,3.17
2444479402888139140,Eleven Labs,JP,punctuation,TL,Ano ang iyong tinatayang oras ng pagdating!,43,3.07
3994065552846380852,Eleven Labs,JP,punctuation,TL,ANO ANG IYONG TINATAYANG ORAS NG PAGDATING,42,1.37
3637953045142019359,Eleven Labs,JP,punctuation,cmn-CN,您的預計抵達時間是多少？,12,1.82
9047750050229772689,Eleven Labs,JP,punctuation,cmn-CN,您的預計抵達時間是多少 ?!,14,2.85
9050799250562053537,Eleven Labs,JP,punctuation,cmn-CN,您的預計抵達時間是多少 !,13,3.18
427430692888967863,Eleven Labs,JP,punctuation,cmn-CN,您的預計抵達時間是多少,11,1.2
5117068308918049411,Eleven Labs,JP,emojis,en-US,"🚨 Urgent, please read. 🚨",24,0.91
4032701405787410384,Eleven Labs,JP,emojis,en-US,🚨👀🚚🥇📦👇,6,0.67
5051617058678917851,Eleven Labs,JP,emojis,es-ES,"🚨 Urgente, por favor lee. 🚨",27,0.9
4032701405787410384,Eleven Labs,JP,emojis,es-ES,🚨👀🚚🥇📦👇,6,0.94
4137545068754413286,Eleven Labs,JP,emojis,es-MX,"🚨 Urgente, por favor lea. 🚨",27,1.72
4032701405787410384,Eleven Labs,JP,emojis,es-MX,🚨👀🚚🥇📦👇,6,1.74
4402360675895741172,Eleven Labs,JP,emojis,pt-PT,"🚨 Urgente, por favor, leia. 🚨",29,2.6
4032701405787410384,Eleven Labs,JP,emojis,pt-PT,🚨👀🚚🥇📦👇,6,0.7
8659682523753696927,Eleven Labs,JP,emojis,fr-FR,"🚨 C'est urgent, veuillez lire. 🚨",32,1.05
4032701405787410384,Eleven Labs,JP,emojis,fr-FR,🚨👀🚚🥇📦👇,6,0.69
7388713270952242955,Eleven Labs,JP,emojis,fr-CA,"🚨 Urgent, veuillez lire. 🚨",26,3.15
4032701405787410384,Eleven Labs,JP,emojis,fr-CA,🚨👀🚚🥇📦👇,6,3.08
3876890713415449927,Eleven Labs,JP,emojis,TL,"🚨 Kagad, mangyaring basahin. 🚨",30,1.8
4032701405787410384,Eleven Labs,JP,emojis,TL,🚨👀🚚🥇📦👇,6,0.99
5953486507790377617,Eleven Labs,JP,emojis,cmn-CN,🚨 緊急，請閱讀。 🚨,11,0.96
